ID,FIPS,State,County,Full,RISK_Covid19,CASES_Covid19,DEATH_Covid19,AOD_Satellite,TEMP_Satellite,RH_Satellite,HOSPI_Covid19,ICU_Covid19,ALL
1780,34013,NJ,Essex County,"Essex County, NJ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1781,34015,NJ,Gloucester County,"Gloucester County, NJ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1782,34017,NJ,Hudson County,"Hudson County, NJ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1783,34019,NJ,Hunterdon County,"Hunterdon County, NJ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784,34021,NJ,Mercer County,"Mercer County, NJ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785,34023,NJ,Middlesex County,"Middlesex County, NJ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1786,34025,NJ,Monmouth County,"Monmouth County, NJ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1787,34027,NJ,Morris County,"Morris County, NJ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1788,34029,NJ,Ocean County,"Ocean County, NJ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1789,34031,NJ,Passaic County,"Passaic County, NJ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1790,34033,NJ,Salem County,"Salem County, NJ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1791,34035,NJ,Somerset County,"Somerset County, NJ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1792,34037,NJ,Sussex County,"Sussex County, NJ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1793,34039,NJ,Union County,"Union County, NJ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1794,34041,NJ,Warren County,"Warren County, NJ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1795,35001,NM,Bernalillo County,"Bernalillo County, NM",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1796,35003,NM,Catron County,"Catron County, NM",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1797,35005,NM,Chaves County,"Chaves County, NM",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1798,35006,NM,Cibola County,"Cibola County, NM",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1799,35007,NM,Colfax County,"Colfax County, NM",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800,35009,NM,Curry County,"Curry County, NM",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1801,35011,NM,De Baca County,"De Baca County, NM",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1802,35013,NM,Do±a Ana County,"Do±a Ana County, NM",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1803,35015,NM,Eddy County,"Eddy County, NM",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1804,35017,NM,Grant County,"Grant County, NM",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1805,35019,NM,Guadalupe County,"Guadalupe County, NM",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1806,35021,NM,Harding County,"Harding County, NM",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1807,35023,NM,Hidalgo County,"Hidalgo County, NM",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1808,35025,NM,Lea County,"Lea County, NM",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1809,35027,NM,Lincoln County,"Lincoln County, NM",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1810,35028,NM,Los Alamos County,"Los Alamos County, NM",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1811,35029,NM,Luna County,"Luna County, NM",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1812,35031,NM,McKinley County,"McKinley County, NM",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1813,35033,NM,Mora County,"Mora County, NM",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1814,35035,NM,Otero County,"Otero County, NM",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1815,35037,NM,Quay County,"Quay County, NM",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1816,35039,NM,Rio Arriba County,"Rio Arriba County, NM",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1817,35041,NM,Roosevelt County,"Roosevelt County, NM",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1818,35043,NM,Sandoval County,"Sandoval County, NM",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,35045,NM,San Juan County,"San Juan County, NM",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1820,35047,NM,San Miguel County,"San Miguel County, NM",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1821,35049,NM,Santa Fe County,"Santa Fe County, NM",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1822,35051,NM,Sierra County,"Sierra County, NM",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1823,35053,NM,Socorro County,"Socorro County, NM",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1824,35055,NM,Taos County,"Taos County, NM",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1825,35057,NM,Torrance County,"Torrance County, NM",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1826,35059,NM,Union County,"Union County, NM",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1827,35061,NM,Valencia County,"Valencia County, NM",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1828,36001,NY,Albany County,"Albany County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1829,36003,NY,Allegany County,"Allegany County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1830,36005,NY,Bronx County,"Bronx County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1831,36007,NY,Broome County,"Broome County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1832,36009,NY,Cattaraugus County,"Cattaraugus County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1833,36011,NY,Cayuga County,"Cayuga County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1834,36013,NY,Chautauqua County,"Chautauqua County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1835,36015,NY,Chemung County,"Chemung County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1836,36017,NY,Chenango County,"Chenango County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1837,36019,NY,Clinton County,"Clinton County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1838,36021,NY,Columbia County,"Columbia County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839,36023,NY,Cortland County,"Cortland County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1840,36025,NY,Delaware County,"Delaware County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1841,36027,NY,Dutchess County,"Dutchess County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1842,36029,NY,Erie County,"Erie County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1843,36031,NY,Essex County,"Essex County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1844,36033,NY,Franklin County,"Franklin County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1845,36035,NY,Fulton County,"Fulton County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1846,36037,NY,Genesee County,"Genesee County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1847,36039,NY,Greene County,"Greene County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1848,36041,NY,Hamilton County,"Hamilton County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1849,36043,NY,Herkimer County,"Herkimer County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1850,36045,NY,Jefferson County,"Jefferson County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1851,36047,NY,Kings County,"Kings County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852,36049,NY,Lewis County,"Lewis County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1853,36051,NY,Livingston County,"Livingston County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1854,36053,NY,Madison County,"Madison County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1855,36055,NY,Monroe County,"Monroe County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1856,36057,NY,Montgomery County,"Montgomery County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1857,36059,NY,Nassau County,"Nassau County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1858,36061,NY,New York County,"New York County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1859,36063,NY,Niagara County,"Niagara County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1860,36065,NY,Oneida County,"Oneida County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1861,36067,NY,Onondaga County,"Onondaga County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1862,36069,NY,Ontario County,"Ontario County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1863,36071,NY,Orange County,"Orange County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1864,36073,NY,Orleans County,"Orleans County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1865,36075,NY,Oswego County,"Oswego County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1866,36077,NY,Otsego County,"Otsego County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1867,36079,NY,Putnam County,"Putnam County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1868,36081,NY,Queens County,"Queens County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1869,36083,NY,Rensselaer County,"Rensselaer County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1870,36085,NY,Richmond County,"Richmond County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1871,36087,NY,Rockland County,"Rockland County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1872,36089,NY,St. Lawrence County,"St. Lawrence County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1873,36091,NY,Saratoga County,"Saratoga County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1874,36093,NY,Schenectady County,"Schenectady County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1875,36095,NY,Schoharie County,"Schoharie County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1876,36097,NY,Schuyler County,"Schuyler County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1877,36099,NY,Seneca County,"Seneca County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1878,36101,NY,Steuben County,"Steuben County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1879,36103,NY,Suffolk County,"Suffolk County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1880,36105,NY,Sullivan County,"Sullivan County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1881,36107,NY,Tioga County,"Tioga County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1882,36109,NY,Tompkins County,"Tompkins County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883,36111,NY,Ulster County,"Ulster County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884,36113,NY,Warren County,"Warren County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1885,36115,NY,Washington County,"Washington County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1886,36117,NY,Wayne County,"Wayne County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1887,36119,NY,Westchester County,"Westchester County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1888,36121,NY,Wyoming County,"Wyoming County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1889,36123,NY,Yates County,"Yates County, NY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1890,37001,NC,Alamance County,"Alamance County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1891,37003,NC,Alexander County,"Alexander County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1892,37005,NC,Alleghany County,"Alleghany County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1893,37007,NC,Anson County,"Anson County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1894,37009,NC,Ashe County,"Ashe County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1895,37011,NC,Avery County,"Avery County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1896,37013,NC,Beaufort County,"Beaufort County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1897,37015,NC,Bertie County,"Bertie County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1898,37017,NC,Bladen County,"Bladen County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1899,37019,NC,Brunswick County,"Brunswick County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1900,37021,NC,Buncombe County,"Buncombe County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1901,37023,NC,Burke County,"Burke County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1902,37025,NC,Cabarrus County,"Cabarrus County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1903,37027,NC,Caldwell County,"Caldwell County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1904,37029,NC,Camden County,"Camden County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1905,37031,NC,Carteret County,"Carteret County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1906,37033,NC,Caswell County,"Caswell County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1907,37035,NC,Catawba County,"Catawba County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1908,37037,NC,Chatham County,"Chatham County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1909,37039,NC,Cherokee County,"Cherokee County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1910,37041,NC,Chowan County,"Chowan County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1911,37043,NC,Clay County,"Clay County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1912,37045,NC,Cleveland County,"Cleveland County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1913,37047,NC,Columbus County,"Columbus County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1914,37049,NC,Craven County,"Craven County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1915,37051,NC,Cumberland County,"Cumberland County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1916,37053,NC,Currituck County,"Currituck County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1917,37055,NC,Dare County,"Dare County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1918,37057,NC,Davidson County,"Davidson County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1919,37059,NC,Davie County,"Davie County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920,37061,NC,Duplin County,"Duplin County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921,37063,NC,Durham County,"Durham County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922,37065,NC,Edgecombe County,"Edgecombe County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923,37067,NC,Forsyth County,"Forsyth County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924,37069,NC,Franklin County,"Franklin County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1925,37071,NC,Gaston County,"Gaston County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1926,37073,NC,Gates County,"Gates County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1927,37075,NC,Graham County,"Graham County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1928,37077,NC,Granville County,"Granville County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1929,37079,NC,Greene County,"Greene County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930,37081,NC,Guilford County,"Guilford County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931,37083,NC,Halifax County,"Halifax County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932,37085,NC,Harnett County,"Harnett County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1933,37087,NC,Haywood County,"Haywood County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1934,37089,NC,Henderson County,"Henderson County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1935,37091,NC,Hertford County,"Hertford County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936,37093,NC,Hoke County,"Hoke County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1937,37095,NC,Hyde County,"Hyde County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1938,37097,NC,Iredell County,"Iredell County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1939,37099,NC,Jackson County,"Jackson County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1940,37101,NC,Johnston County,"Johnston County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1941,37103,NC,Jones County,"Jones County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1942,37105,NC,Lee County,"Lee County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1943,37107,NC,Lenoir County,"Lenoir County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1944,37109,NC,Lincoln County,"Lincoln County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1945,37111,NC,McDowell County,"McDowell County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1946,37113,NC,Macon County,"Macon County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1947,37115,NC,Madison County,"Madison County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1948,37117,NC,Martin County,"Martin County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1949,37119,NC,Mecklenburg County,"Mecklenburg County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1950,37121,NC,Mitchell County,"Mitchell County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1951,37123,NC,Montgomery County,"Montgomery County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1952,37125,NC,Moore County,"Moore County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1953,37127,NC,Nash County,"Nash County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1954,37129,NC,New Hanover County,"New Hanover County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1955,37131,NC,Northampton County,"Northampton County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956,37133,NC,Onslow County,"Onslow County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957,37135,NC,Orange County,"Orange County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1958,37137,NC,Pamlico County,"Pamlico County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959,37139,NC,Pasquotank County,"Pasquotank County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960,37141,NC,Pender County,"Pender County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,37143,NC,Perquimans County,"Perquimans County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1962,37145,NC,Person County,"Person County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1963,37147,NC,Pitt County,"Pitt County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,37149,NC,Polk County,"Polk County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1965,37151,NC,Randolph County,"Randolph County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1966,37153,NC,Richmond County,"Richmond County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1967,37155,NC,Robeson County,"Robeson County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1968,37157,NC,Rockingham County,"Rockingham County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1969,37159,NC,Rowan County,"Rowan County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970,37161,NC,Rutherford County,"Rutherford County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971,37163,NC,Sampson County,"Sampson County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972,37165,NC,Scotland County,"Scotland County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973,37167,NC,Stanly County,"Stanly County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1974,37169,NC,Stokes County,"Stokes County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1975,37171,NC,Surry County,"Surry County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1976,37173,NC,Swain County,"Swain County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1977,37175,NC,Transylvania County,"Transylvania County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1978,37177,NC,Tyrrell County,"Tyrrell County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979,37179,NC,Union County,"Union County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980,37181,NC,Vance County,"Vance County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981,37183,NC,Wake County,"Wake County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,37185,NC,Warren County,"Warren County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,37187,NC,Washington County,"Washington County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,37189,NC,Watauga County,"Watauga County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985,37191,NC,Wayne County,"Wayne County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986,37193,NC,Wilkes County,"Wilkes County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987,37195,NC,Wilson County,"Wilson County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,37197,NC,Yadkin County,"Yadkin County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989,37199,NC,Yancey County,"Yancey County, NC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990,38001,ND,Adams County,"Adams County, ND",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991,38003,ND,Barnes County,"Barnes County, ND",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,38005,ND,Benson County,"Benson County, ND",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993,38007,ND,Billings County,"Billings County, ND",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,38009,ND,Bottineau County,"Bottineau County, ND",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,38011,ND,Bowman County,"Bowman County, ND",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,38013,ND,Burke County,"Burke County, ND",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997,38015,ND,Burleigh County,"Burleigh County, ND",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,38017,ND,Cass County,"Cass County, ND",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,38019,ND,Cavalier County,"Cavalier County, ND",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,38021,ND,Dickey County,"Dickey County, ND",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,38023,ND,Divide County,"Divide County, ND",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,38025,ND,Dunn County,"Dunn County, ND",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,38027,ND,Eddy County,"Eddy County, ND",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,38029,ND,Emmons County,"Emmons County, ND",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,38031,ND,Foster County,"Foster County, ND",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
